community,avg_inner_edge_weight
206995,2.5
70049,2
1166802,3
1140954,2
276742,2.4
165644,2
401388,4
235391,2
98445,2.666666667
95242,1.666666667
69394,4.040816327
633929,3.333333333
467932,2
164989,2.2
397467,3.8
267842,2
337589,2
334386,2
197440,2
63760,2.5
544282,2
267187,2
156089,2
130241,4.5
19143,2.75
133507,2.5
101190,2
365985,2.25
336934,2
225836,3.142857143
88890,2
63042,2
33991,3.285714286
203254,2
406681,2
997064,2
132789,2
103738,3.764705882
228447,1.80952381
95556,2
494094,2
25091,2
191151,4
54205,2.5625
94838,3.333333333
98104,2.9
840218,2
866066,2
190433,2
164585,2.052631579
193699,2.142857143
56753,2.5
27702,2
1854,2.666666667
426240,2
260180,2
234332,2.333333333
263446,2.576923077
97449,3
56098,2.936170213
1080080,2.333333333
60153,16
34305,2.875
158951,2.772727273
266846,2
18802,4.2
104052,3
129900,2.615384615
155748,3.833333333
254546,2.217391304
88549,2.833333333
33650,2.166666667
487087,2.75
132448,2.5
21350,2
556834,4
394040,3.125
228043,2.117647059
62046,2
91160,2.5
24750,3.714285714
563437,2
28016,2
1235867,2
423288,2
961975,2
94497,2.363636364
97763,3.666666667
123611,3.058823529
493035,5
330241,4
359355,2
728779,2
190092,4
27298,2
193358,2
219206,2.416666667
56412,2.16
97045,2
126159,2.75
498849,3
221754,2
26643,3.384615385
295556,2
158610,2
155407,3
117259,3.714285714
88208,2.766666667
763841,2
62360,2
349800,2
187006,2
90756,2.636363636
763186,2
61705,3
281946,2.5
426150,3.833333333
123207,2
260153,1.666666667
521745,3
218802,2.666666667
329900,2
359014,4
52805,2.8
26957,4.75
757552,2
81919,3
451343,2.5
288549,2.2
125818,5
151666,2.727272727
521090,10
55353,2.5
221413,4
84467,7
590837,2
55416,2
287894,3.2
317008,3.5
295215,2.8
158269,2
62019,1.8
489608,2
320345,2.294117647
434709,4
460557,2
186665,2.090909091
157614,2
46516,2.6
116263,2.25
488953,8
1190434,2
74912,2
23216,3.666666667
49064,2.416666667
281605,4
425809,3
122866,2
524670,2
52464,2.941176471
454205,2
314056,2
151262,1.857142857
151325,2
660898,2
14379,3.333333333
55012,2.5
590496,2
287553,2.166666667
150607,7.083333333
16927,2.428571429
249468,2.325396825
227675,2.153846154
183058,2
46175,2.5
555748,2.285714286
584862,2
695960,2
1091232,2
281919,3
144973,3.666666667
90074,3.833333333
325818,2
322615,3.083333333
22875,2.105263158
159821,2
74571,3
1122894,2
284467,2.777777778
144318,3.375
118470,2.666666667
7372,2.956896552
653954,2
616658,2
878250,3
13975,2.311953353
660557,2
14038,2
246516,2
220668,2
386728,3
54671,3
730304,2
109633,4
83785,2
1017744,2
482323,2.6
290415,3
319529,2.142857143
150266,2
153532,3
688953,1.666666667
179380,2
16586,2.684210526
552070,2
220013,2
348714,2.333333333
45771,3.555555556
613572,2
418461,2
278312,2.666666667
310629,2
144632,3.333333333
7686,4.2
240227,2.5
325477,2.333333333
77433,2.2
45116,2.375
185328,2
48382,5.111111111
22534,2
284126,2
173028,2.555555556
143977,2.666666667
7031,4.325966851
516667,2.384615385
213724,5
76778,3
172373,4
785580,2
453523,2.571428571
176428,3
135077,1.666666667
249441,2
83381,2
80178,2.102362205
481919,1.666666667
906305,2
290074,2
345036,2
42093,2
16245,3
108574,3.25
647261,3
82726,1.666666667
85992,3.25
344318,2.5
742856,2.666666667
178321,3
281174,3.333333333
310288,3.166666667
118443,2
7345,3.386363636
679775,2
542829,2
380035,2
1052465,2
350984,2
102940,2.875
309633,4.066666667
172687,4.666666667
146839,2.5
143636,3.428571429
117788,2
819269,2
408431,1.666666667
376114,2.5
490478,2.333333333
242434,2
76437,2.419354839
474975,2
142918,2.430769231
172032,2
35086,3.444444444
1457606,2
150239,3.4
13293,2.944444444
42407,3
274885,2.333333333
385983,3.333333333
382780,2
108888,3
152787,2
41689,7.166666667
67537,2
181901,2.090909091
248382,2
646920,2.4
1045458,3
177980,2
41034,2.875
44300,2
1148374,2
309947,3.333333333
143950,3
7004,2.823529412
513374,2
379694,2
73485,2
239545,2
449441,2.333333333
959077,2
172346,2
35400,2
541770,2.5
6349,4.833333333
681982,2
238827,3.333333333
105147,1.842105263
216245,2
777577,5
76096,3
50248,2.833333333
8897,3.6
12952,2.857142857
411490,3.75
245493,3.333333333
108547,2
481237,2
344291,2
207345,2
853927,2
315240,2
67196,2.1875
439886,1.666666667
975370,2
25845,4
646579,2.5
95592,2
180842,2.166666667
206690,2
908171,2
69744,2.2
1306709,3
40693,2.75
209956,2
413383,4
165339,2
2608,2
376087,2
239141,2
76410,3.4
308888,2
168739,2
201056,2
31793,2.9
5945,2
873486,2
146157,2.333333333
9211,2.393464052
404483,2.333333333
378635,2
101540,2
267600,4
130654,2.272727273
611176,2
1012980,2
37607,2.666666667
34404,2.605504587
241034,2
942515,2.5
133202,3.166666667
639572,2
104151,3
343950,2
66855,3.538461538
1281175,2
41007,3.384615385
413697,2
328447,2.5
165653,3.142857143
25504,1.666666667
2922,4.214285714
232197,2
69403,2
95251,3.5
164998,3
28052,3.25
110099,3.333333333
811580,2
97799,4.333333333
68748,2.071428571
334395,2
171601,2
200715,9
8870,2.333333333
34718,2.6
942829,3
101199,2.25
130313,2
362791,3
366057,2
340209,2
170946,2.428571429
200060,3
34000,3
63114,2
543636,2
432538,2
546902,1.666666667
266541,4
945440,2.5
336288,3.333333333
294937,2.041666667
343609,2
605201,2
468255,2.714285714
302258,2.571428571
866793,3.333333333
136261,2
28366,3
700796,2
1047638,2
235059,2
94910,2
206008,2
43214,6
69062,2.285714286
578698,1.666666667
304806,2
977236,2
164657,1.933333333
138809,2.076923077
53559,2.25
1863,2.179574928
27711,3.53125
263455,2
234404,2.6
68407,3.380952381
359050,4
329999,2
193053,3
432852,2
805542,2
129909,2
502599,2
199656,1.666666667
33659,3
735140,2
62773,2.612903226
36925,2
435463,2
129254,2.2
298517,2
158368,2
132520,2
335947,2
87903,5
62055,3.333333333
597539,2
467914,2.411764706
28025,2.181818182
537661,4.058823529
257300,2
260566,3
234718,2.263157895
97772,2.555555556
193367,2.307692308
56421,2.142857143
24104,3
164316,3
27370,3.491525424
728851,3
396794,2.5
938747,4
71269,2
632601,2
221763,2
332861,3
291510,2.111111111
151361,2.666666667
295565,3
266514,5
132834,2
158682,2
531372,2
199315,5.8
88217,2.363636364
59166,5
623701,2
859445,2
183812,3.538461538
157964,4.142857143
298176,3
1480179,2
667600,2
198660,2.6
367923,1.666666667
87562,2
61714,5.769230769
90828,2.4
1272831,2
157309,3.714285714
20363,4.333333333
160575,2.55
563168,2
260225,2.25
123279,4.5
97431,3.75
632915,4
304124,3
218874,2.611111111
588298,2
454618,2
373871,2
399719,2
632197,2.4
658045,2
96776,3
524365,2
329254,2.5
166523,2
424849,3.166666667
428115,2
154223,3.6
121906,2.333333333
83821,2.444444444
1203398,2
501917,1.666666667
224822,4.6
91142,3
323620,2
183471,2
116272,2.444444444
90424,2.142857143
322965,2
186019,2
160171,2
326231,4
20022,2.6
23288,2.4
1094193,2
392712,2.333333333
632511,3
798571,2
97090,2
355416,2
358682,1.666666667
52473,2.5
166837,2.337662338
192685,7
55739,2.5
122220,2.666666667
148068,4.333333333
262432,2
14388,2.333333333
494910,2
387078,2
195233,4.666666667
221081,1.951219512
332179,2.333333333
564657,4
29236,2.635514019
593771,2
523369,2
249477,3
220426,3.666666667
83480,1.666666667
61687,2.675159236
626222,4
186333,2.6
183130,2
157282,2
20336,2
46184,3
115931,2
1467197,2
90083,3.666666667
296776,2
211526,2
185678,4.666666667
724365,3
861311,2
188944,3
721162,2.333333333
561634,2
118479,2.75
421485,2
226374,2
48077,2
661284,2.222222222
922876,1.857142857
55398,2
428088,2.5
10781,2.743589744
686414,2
150993,3.28125
125145,2.428571429
14047,3
383471,2
1225164,4
80528,2
54680,3.214285714
220740,3.347826087
453218,2
287221,3.277777778
316335,2.421052632
966120,2
153541,2
16595,2.833333333
13392,3.105263158
249136,2.333333333
83139,4
584530,2
19995,3.083333333
418533,2
281587,3
144641,4.125
255739,2
252536,2.75
115590,2.666666667
488280,2.333333333
214388,2.8
159489,1.891891892
48391,4.076923077
19340,2.333333333
51657,3.692307692
819619,1.875
542524,2
47736,1.666666667
1287904,3
150589,2.333333333
552393,2
83453,3.333333333
481991,1.666666667
12988,4.222222222
42102,1.666666667
16254,3.611111111
522624,2
551738,2
414792,2
219681,3
245529,2.428571429
111849,3
315276,2
152545,2
44650,3.043478261
12333,2.5
15599,1.8
19654,3
392344,2.857142857
115249,1.666666667
239895,3.272727273
22202,2.75
283794,2
117797,3.363636364
32547,3.461538462
653281,3
350338,4
213392,4
76446,2.642857143
752079,3
216658,3
47395,2.054054054
21547,2
611930,2
420085,3.5
172041,4
988675,2
552052,2
108897,4.444444444
219995,2
79846,3
108960,2
1460226,2.666666667
647647,2
452536,4
318856,2
344704,2
178707,2
38495,2.571428571
12647,2.666666667
551334,2
41761,3
15913,2.25
108242,2.25
480932,6.3
314935,3.083333333
347252,2
879470,2
207103,1.971428571
44309,2.318181818
716739,2
15258,3
247736,2.5
110853,5.5
558000,1.666666667
350652,2.333333333
749190,2
723342,2
1287877,2
73557,2.142857143
21861,2
335149,2.625
955883,2
117456,4.5
1080529,2
242102,2.25
187203,2.5
76105,2
50257,2
79371,2
311849,2
171700,6
145852,2.9
8906,2.5
149118,2
407444,3
241447,2
104501,2.279069767
200096,2
111822,2.428571429
204151,1.833333333
207417,3.583333333
41357,2.931034483
12306,2.285714286
576841,2.333333333
41420,2
273898,2.75
140218,2.25
786800,3.25
343645,2
483857,2
177648,2.296296296
40702,2.5
716335,2
14854,2
69816,3.45
553604,2
110449,2
276509,1.666666667
139563,4.5
113715,2.333333333
206044,2.846153846
213365,2
76419,3.705882353
474957,3
338011,2
818596,2
35068,3.428571429
6017,2.8125
104815,2
212710,2
49916,2.909090909
585400,2
422606,2
200410,2.4
174562,2
171359,2
8565,3
34413,2.450704225
381255,2
104160,2
199755,3.058823529
62809,2.875
646902,2
1153335,2
879443,5
41016,4.3
207076,2.3125
70130,6
442820,2
273557,2.2
136611,3.08
110763,3.375
107560,3.166666667
139877,2
933687,2
232206,3.5
206358,3
209624,3
43627,3.333333333
69475,4.5
301953,2
305219,2
68757,2.181818182
72023,2.166666667
467295,1.666666667
76078,2.4
171673,5.5
145825,3.636363636
130322,2
75423,1.666666667
639958,2.333333333
473961,2
448113,4
63123,2.4
34072,3
8224,2
435813,2
269816,4.5
132870,2.5
214917,1.666666667
805300,2
240765,2.166666667
473243,2
62468,2.6
298212,3
480564,2
40675,2.291666667
139536,2.8
538074,2
206017,2.6
94919,2.705882353
69071,2.5
209283,2
493457,2
190514,3
304878,2.5
237679,3.142857143
68416,2
97530,3
71682,2
27065,3.333333333
167277,1.833333333
1217,2.812796209
569870,2
407076,3
129981,2.142857143
104133,2.333333333
499405,2.5
528519,2
502671,2
336674,3.25
310826,2
62782,2.720238095
33731,2
7883,4
380573,3.714285714
103478,2
77630,2
335956,2
339222,2
33013,2.4
173225,2
62127,2
297871,4
268820,4.142857143
131874,3
90523,3
2249,4.926829268
534467,3
371673,1.666666667
234727,4.333333333
205676,3
604214,6.333333333
301271,3
976904,2
275423,2.166666667
951056,2
53227,3.4375
27379,3
167591,2.25
673961,2
234072,2.25
208224,3.5
122974,4.735294118
68075,2.666666667
469816,4.333333333
192721,2.714285714
307085,2
137822,2
565411,2.125
876,3.2
591259,2
288316,2.333333333
805273,2
103792,2.5
499064,2
362118,1.666666667
59175,6.416666667
199387,2.363636364
173539,2
36593,6.071428571
431865,2.75
572077,2
435131,5
298185,2
128922,4
1480188,2
265868,2.111111111
527460,3.25
641824,2
667672,2
874302,2
224517,1.933333333
201935,3.5
338881,2
313033,3.6
10090,3
61786,3.625
35938,2
294264,4.2
131533,5.5
393125,2
811221,2
234386,2
769870,2
1031462,2
1005614,2
163984,4
27038,2.470588235
52886,3.357142857
138136,2.25
1190,3.090909091
1349253,2
1607579,2
303478,2
756915,2
192380,2.571428571
166532,2
81282,2.46875
26383,3.529411765
535,3.125
125181,2
198983,2.375
339195,2
1299002,2
62100,2.6
36252,3.538461538
294578,2.8
1110423,3.666666667
128581,2.270833333
20749,6.25
364325,3.333333333
530385,2
899809,2
201594,2.272727273
64648,2.675675676
271341,2
160243,2
134395,3
23297,2.142857143
669879,2.25
392784,4
229990,2.384615385
366936,2
60727,3.333333333
625262,2
1046624,3
1334064,2
632583,4
466586,3
329640,2.5
55748,2.512195122
702330,2
849,2.97515528
26697,2.571428571
151343,3
96444,2.8
524033,2
635131,2
383884,2.176470588
469134,2
332188,2.5
358036,2.125
221090,1.666666667
29245,2.855263158
55093,2.619469027
80941,6
538881,2
1074365,2
261786,4.5
150688,2.666666667
124840,2
13742,2.869565217
386432,3.5
220435,2
83489,2.457142857
57641,4.958333333
456179,2
597180,2
294237,2.363636364
157291,2
186405,2
1505354,2
389832,4
367250,2.666666667
256152,3.0625
86889,3.25
116003,2
64307,2
90155,1.777777778
462845,4
156636,3
185750,4
19690,2.75
22956,3
115285,2.6
229649,2.333333333
92703,7
487975,3.666666667
491241,2.5
188298,2.333333333
727837,3
26356,2
399046,2.545454545
262100,2.0625
125154,2
151002,2.142857143
14056,2.416666667
121951,2.15
386746,2.5
357695,2
922230,1.571428571
83803,2
51486,3
165850,3
28904,4.6
453290,2
316344,2.28125
261445,2.8
13401,2.426229508
150347,4
386091,3.5
28249,2.666666667
592784,1.5
289841,2
152895,3.714285714
178743,2
15949,2
529640,2.25
389491,2
902330,2
115599,2.846153846
89751,2.5
255811,4
211194,3.176470588
156295,2.5
19349,2.181818182
48463,2.2
22615,2.5
280941,2.5
395305,2
627783,2
89096,2.473684211
118210,2.714285714
465052,2.375
490900,3.25
353954,2
21897,3.037735849
955919,2
117492,2.65
427756,2.5
217142,1.666666667
246256,2.583333333
83462,2
54411,2.6
28563,2.658536585
1102734,2
427101,2
153209,3
685427,2.333333333
13060,2.020833333
551747,2
1061383,2
193905,3
219753,2
56959,4.166666667
1297127,2
344399,4
318551,2.5
181605,2
41456,2.222222222
551092,2.5
111203,3
89410,2.333333333
118524,3.333333333
860638,3.333333333
48059,4.1875
73907,4.28
214119,2.166666667
694641,2
188271,3.6
19008,3
417546,2.8
280600,2
391698,5
143654,2.5
117806,2.285714286
487293,5
213401,10
187553,2
748885,2
216667,2.25
697189,2
21556,2.326732673
47404,2.5
586091,3
50670,3.714285714
420094,2
586154,2
423360,2
212746,3.125
386064,2
220067,2.666666667
647656,2
175450,2.111111111
149602,2.8
178716,3
1035194,2
949944,1.666666667
924096,3
111517,2.5
783947,2
617887,2
1322634,2
56618,2
484207,2.666666667
181264,2
853694,2
152213,2.142857143
827846,3
41115,3.634146341
15267,2.555555556
126365,2.5
81748,2.454545455
350661,2.571428571
321610,2
184664,3.555555556
583202,3
420408,2.333333333
254411,2
117465,4
146579,2.5
652949,2
6430,2
187212,2
379120,2
324158,2
47063,3.4375
76177,1.8
448804,2
589016,2.111111111
256959,3.5
116810,5
5712,4.6
518551,13
8978,2.833333333
378402,2.5
78725,1.793103448
758413,2
82780,2.5
178375,2.333333333
12315,2.125
152527,2
15581,6
1089752,2
107910,3.68
949603,4
222274,2.333333333
111176,2
509714,2.333333333
180923,3
716407,2
40774,2.8
442515,2
139572,2
250670,2
620094,2
84673,2.545454545
209319,3
69170,2.491071429
487266,2
47377,3
172023,2
117124,2.4
6026,2
544713,2
241770,3
212719,2
914200,2
349665,1.857142857
101621,2.333333333
241833,2
79039,4.15625
46722,2.25
585409,3
559561,3
282466,2
8574,3
569906,2.5
544058,2
241115,4.052631579
75118,3.25
49270,1.846153846
78384,3
447808,2
7919,2.941176471
713455,1.75
579775,2
15240,2
273566,2
439626,2
276832,2.25
107569,3
136683,2.2
84987,3.4
509373,2.15
372427,2.285714286
40370,4.142857143
206430,2.254901961
716003,2
180582,3.5
1391699,2
110117,3.166666667
2285,2.714285714
645601,2.333333333
110180,2
179864,1.666666667
208978,2
72032,2.714285714
179927,2.333333333
42981,5.333333333
138576,2
142631,2
544372,2
515321,4.333333333
378375,4.333333333
212378,1.933333333
49584,3
610916,2
473970,2
477236,3.333333333
983606,2
171027,4
34081,2.428571429
8233,2.895833333
1356296,2
380923,2
546983,2
129676,2
214926,2
103828,2
779461,4
74777,3
613464,2
176841,2
36692,2
103173,2
1417861,2
276491,2.333333333
508969,2
342972,2
368820,2.25
65877,2
1391295,2
40029,3.206896552
69143,3.833333333
43295,2.375
275773,2.25
441833,3.5
113042,2.64
1944,2.710144928
374634,9
42577,2.714285714
71691,2
578061,2
42640,2.142857143
141438,3
1289,1.875
378034,2
104142,3.454545455
75091,5.5
1315259,3
502680,2
170686,1.857142857
33740,3.653846154
7892,2
1053012,2
214585,2
77639,3.666666667
103487,5
476177,2
173234,2.933333333
62136,2.222222222
36288,2.666666667
144183,4.75
7237,4
408978,2
1442650,2
